,rounded_lon,rounded_lat,borough,nbhd
30981,-73.856,40.843,Bronx,Van Nest
30982,-73.856,40.844,Bronx,Morris Park
30983,-73.856,40.845,Bronx,Morris Park
30984,-73.856,40.846,Bronx,Morris Park
30985,-73.856,40.847,Bronx,Morris Park
30986,-73.856,40.848,Bronx,Morris Park
30987,-73.856,40.849,Bronx,Morris Park
30988,-73.856,40.851,Bronx,Morris Park
30989,-73.856,40.852,Bronx,Morris Park
30990,-73.856,40.853,Bronx,Morris Park
30991,-73.856,40.854,Bronx,Morris Park
30992,-73.856,40.855,Bronx,Morris Park
30993,-73.856,40.856,Bronx,Morris Park
30994,-73.856,40.857,Bronx,Morris Park
30995,-73.856,40.858,Bronx,Pelham Gardens
30996,-73.856,40.859,Bronx,Allerton
30997,-73.856,40.86,Bronx,Allerton
30998,-73.856,40.861,Bronx,Allerton
30999,-73.856,40.862,Bronx,Allerton
31000,-73.856,40.863,Bronx,Allerton
31001,-73.856,40.864,Bronx,Allerton
31002,-73.856,40.865,Bronx,Allerton
31003,-73.856,40.866,Bronx,Allerton
31004,-73.856,40.868,Bronx,Allerton
31005,-73.856,40.869,Bronx,Allerton
31006,-73.856,40.871,Bronx,Allerton
31007,-73.856,40.872,Bronx,Williamsbridge
31008,-73.856,40.873,Bronx,Williamsbridge
31009,-73.856,40.874,Bronx,Williamsbridge
31010,-73.856,40.875,Bronx,Williamsbridge
31011,-73.856,40.876,Bronx,Williamsbridge
31012,-73.856,40.877,Bronx,Williamsbridge
31013,-73.856,40.878,Bronx,Williamsbridge
31014,-73.856,40.879,Bronx,Williamsbridge
31015,-73.856,40.88,Bronx,Williamsbridge
31016,-73.856,40.881,Bronx,Williamsbridge
31017,-73.856,40.882,Bronx,Williamsbridge
31018,-73.856,40.883,Bronx,Williamsbridge
31019,-73.856,40.884,Bronx,Wakefield
31020,-73.856,40.886,Bronx,Wakefield
31021,-73.856,40.887,Bronx,Wakefield
31022,-73.856,40.888,Bronx,Wakefield
31023,-73.856,40.89,Bronx,Wakefield
31024,-73.856,40.891,Bronx,Wakefield
31025,-73.856,40.892,Bronx,Wakefield
31026,-73.856,40.893,Bronx,Wakefield
31027,-73.856,40.895,Bronx,Wakefield
31028,-73.856,40.896,Bronx,Wakefield
31029,-73.856,40.897,Bronx,Wakefield
31030,-73.856,40.898,Bronx,Wakefield
31031,-73.856,40.899,Bronx,Wakefield
31032,-73.856,40.901,Bronx,Wakefield
31033,-73.856,40.902,Bronx,Wakefield
31034,-73.856,40.906,Bronx,Wakefield
31035,-73.855,40.571,Queens,Belle Harbor
31036,-73.855,40.576,Queens,Belle Harbor
31037,-73.855,40.578,Queens,Belle Harbor
31038,-73.855,40.661,Queens,Howard Beach
31039,-73.855,40.662,Queens,Howard Beach
31040,-73.855,40.663,Queens,Howard Beach
31041,-73.855,40.664,Queens,Howard Beach
31042,-73.855,40.666,Queens,Howard Beach
31043,-73.855,40.667,Queens,Howard Beach
31044,-73.855,40.669,Queens,Howard Beach
31045,-73.855,40.67,Queens,Howard Beach
31046,-73.855,40.671,Queens,Howard Beach
31047,-73.855,40.674,Queens,Ozone Park
31048,-73.855,40.676,Queens,Ozone Park
31049,-73.855,40.68,Queens,Ozone Park
31050,-73.855,40.681,Queens,Ozone Park
31051,-73.855,40.682,Queens,Ozone Park
31052,-73.855,40.683,Queens,Ozone Park
31053,-73.855,40.684,Queens,Ozone Park
31054,-73.855,40.685,Queens,Ozone Park
31055,-73.855,40.686,Queens,Ozone Park
31056,-73.855,40.687,Queens,Woodhaven
31057,-73.855,40.688,Queens,Woodhaven
31058,-73.855,40.689,Queens,Woodhaven
31059,-73.855,40.69,Queens,Woodhaven
31060,-73.855,40.691,Queens,Woodhaven
31061,-73.855,40.692,Queens,Woodhaven
31062,-73.855,40.693,Queens,Woodhaven
31063,-73.855,40.694,Queens,Woodhaven
31064,-73.855,40.695,Queens,Woodhaven
31065,-73.855,40.696,Queens,Woodhaven
31066,-73.855,40.697,Queens,Woodhaven
31067,-73.855,40.7,Queens,Forest Park
31068,-73.855,40.701,Queens,Forest Park
31069,-73.855,40.702,Queens,Forest Park
31070,-73.855,40.703,Queens,Forest Hills
31071,-73.855,40.704,Queens,Forest Hills
31072,-73.855,40.705,Queens,Forest Hills
31073,-73.855,40.706,Queens,Forest Hills
31074,-73.855,40.707,Queens,Forest Hills
31075,-73.855,40.708,Queens,Forest Hills
31076,-73.855,40.709,Queens,Forest Hills
31077,-73.855,40.71,Queens,Forest Hills
31078,-73.855,40.711,Queens,Forest Hills
31079,-73.855,40.712,Queens,Forest Hills
31080,-73.855,40.713,Queens,Forest Hills
31081,-73.855,40.714,Queens,Forest Hills
31082,-73.855,40.715,Queens,Forest Hills
31083,-73.855,40.716,Queens,Forest Hills
31084,-73.855,40.717,Queens,Forest Hills
31085,-73.855,40.718,Queens,Forest Hills
31086,-73.855,40.719,Queens,Forest Hills
31087,-73.855,40.72,Queens,Forest Hills
31088,-73.855,40.721,Queens,Forest Hills
31089,-73.855,40.722,Queens,Forest Hills
31090,-73.855,40.723,Queens,Forest Hills
31091,-73.855,40.724,Queens,Forest Hills
31092,-73.855,40.725,Queens,Rego Park
31093,-73.855,40.726,Queens,Rego Park
31094,-73.855,40.727,Queens,Rego Park
31095,-73.855,40.728,Queens,Rego Park
31096,-73.855,40.729,Queens,Rego Park
31097,-73.855,40.73,Queens,Rego Park
31098,-73.855,40.731,Queens,Rego Park
31099,-73.855,40.732,Queens,Rego Park
31100,-73.855,40.733,Queens,Rego Park
31101,-73.855,40.734,Queens,Forest Hills
31102,-73.855,40.735,Queens,Forest Hills
31103,-73.855,40.736,Queens,Forest Hills
31104,-73.855,40.737,Queens,Corona
31105,-73.855,40.738,Queens,Corona
31106,-73.855,40.739,Queens,Corona
31107,-73.855,40.74,Queens,Corona
31108,-73.855,40.741,Queens,Corona
31109,-73.855,40.742,Queens,Corona
31110,-73.855,40.743,Queens,Corona
31111,-73.855,40.744,Queens,Corona
31112,-73.855,40.745,Queens,Corona
31113,-73.855,40.746,Queens,Corona
31114,-73.855,40.747,Queens,Corona
31115,-73.855,40.748,Queens,Corona
31116,-73.855,40.749,Queens,Corona
31117,-73.855,40.75,Queens,Corona
31118,-73.855,40.751,Queens,Corona
31119,-73.855,40.752,Queens,Jackson Heights
31120,-73.855,40.753,Queens,Jackson Heights
31121,-73.855,40.754,Queens,Jackson Heights
31122,-73.855,40.755,Queens,Jackson Heights
31123,-73.855,40.756,Queens,Jackson Heights
31124,-73.855,40.757,Queens,Jackson Heights
31125,-73.855,40.758,Queens,Jackson Heights
31126,-73.855,40.759,Queens,East Elmhurst
31127,-73.855,40.76,Queens,East Elmhurst
31128,-73.855,40.784,Queens,College Point
31129,-73.855,40.786,Queens,College Point
31130,-73.855,40.806,Bronx,Clason Point
31131,-73.855,40.808,Bronx,Clason Point
31132,-73.855,40.809,Bronx,Clason Point
31133,-73.855,40.81,Bronx,Clason Point
31134,-73.855,40.812,Bronx,Clason Point
31135,-73.855,40.813,Bronx,Clason Point
31136,-73.855,40.816,Bronx,Castle Hill
31137,-73.855,40.818,Bronx,Castle Hill
31138,-73.855,40.82,Bronx,Castle Hill
31139,-73.855,40.821,Bronx,Castle Hill
31140,-73.855,40.822,Bronx,Castle Hill
31141,-73.855,40.823,Bronx,Unionport
31142,-73.855,40.825,Bronx,Unionport
31143,-73.855,40.826,Bronx,Unionport
31144,-73.855,40.827,Bronx,Unionport
31145,-73.855,40.828,Bronx,Unionport
31146,-73.855,40.829,Bronx,Unionport
31147,-73.855,40.83,Bronx,Unionport
31148,-73.855,40.831,Bronx,Unionport
31149,-73.855,40.832,Bronx,Unionport
31150,-73.855,40.833,Bronx,Unionport
31151,-73.855,40.834,Bronx,Parkchester
31152,-73.855,40.835,Bronx,Parkchester
31153,-73.855,40.836,Bronx,Parkchester
31154,-73.855,40.837,Bronx,Parkchester
31155,-73.855,40.838,Bronx,Parkchester
31156,-73.855,40.839,Bronx,Parkchester
31157,-73.855,40.84,Bronx,Parkchester
31158,-73.855,40.841,Bronx,Parkchester
31159,-73.855,40.842,Bronx,Parkchester
31160,-73.855,40.843,Bronx,Westchester Square
31161,-73.855,40.844,Bronx,Morris Park
31162,-73.855,40.845,Bronx,Morris Park
31163,-73.855,40.846,Bronx,Morris Park
31164,-73.855,40.847,Bronx,Morris Park
31165,-73.855,40.848,Bronx,Morris Park
31166,-73.855,40.849,Bronx,Morris Park
31167,-73.855,40.85,Bronx,Morris Park
31168,-73.855,40.851,Bronx,Morris Park
31169,-73.855,40.854,Bronx,Morris Park
31170,-73.855,40.855,Bronx,Morris Park
31171,-73.855,40.856,Bronx,Morris Park
31172,-73.855,40.857,Bronx,Morris Park
31173,-73.855,40.858,Bronx,Pelham Gardens
31174,-73.855,40.859,Bronx,Pelham Gardens
31175,-73.855,40.86,Bronx,Allerton
31176,-73.855,40.861,Bronx,Allerton
31177,-73.855,40.863,Bronx,Allerton
31178,-73.855,40.865,Bronx,Allerton
31179,-73.855,40.866,Bronx,Allerton
31180,-73.855,40.867,Bronx,Allerton
31181,-73.855,40.87,Bronx,Allerton
31182,-73.855,40.871,Bronx,Allerton
31183,-73.855,40.872,Bronx,Allerton
31184,-73.855,40.873,Bronx,Williamsbridge
31185,-73.855,40.874,Bronx,Williamsbridge
31186,-73.855,40.875,Bronx,Williamsbridge
31187,-73.855,40.876,Bronx,Williamsbridge
31188,-73.855,40.878,Bronx,Williamsbridge
31189,-73.855,40.879,Bronx,Williamsbridge
31190,-73.855,40.88,Bronx,Williamsbridge
31191,-73.855,40.881,Bronx,Williamsbridge
31192,-73.855,40.882,Bronx,Williamsbridge
31193,-73.855,40.883,Bronx,Williamsbridge
31194,-73.855,40.885,Bronx,Wakefield
31195,-73.855,40.886,Bronx,Wakefield
31196,-73.855,40.887,Bronx,Wakefield
31197,-73.855,40.889,Bronx,Wakefield
31198,-73.855,40.891,Bronx,Wakefield
31199,-73.855,40.892,Bronx,Wakefield
31200,-73.855,40.893,Bronx,Wakefield
31201,-73.855,40.894,Bronx,Wakefield
31202,-73.855,40.895,Bronx,Wakefield
31203,-73.855,40.897,Bronx,Wakefield
31204,-73.855,40.898,Bronx,Wakefield
31205,-73.855,40.899,Bronx,Wakefield
31206,-73.855,40.9,Bronx,Wakefield
31207,-73.855,40.901,Bronx,Wakefield
31208,-73.855,40.902,Bronx,Wakefield
31209,-73.855,40.903,Bronx,Wakefield
31210,-73.855,40.906,Bronx,Wakefield
31211,-73.854,40.575,Queens,Belle Harbor
31212,-73.854,40.578,Queens,Belle Harbor
31213,-73.854,40.662,Queens,Howard Beach
31214,-73.854,40.663,Queens,Howard Beach
31215,-73.854,40.664,Queens,Howard Beach
31216,-73.854,40.666,Queens,Howard Beach
31217,-73.854,40.667,Queens,Howard Beach
31218,-73.854,40.671,Queens,Howard Beach
31219,-73.854,40.672,Queens,Ozone Park
31220,-73.854,40.674,Queens,Ozone Park
31221,-73.854,40.675,Queens,Ozone Park
31222,-73.854,40.676,Queens,Ozone Park
31223,-73.854,40.68,Queens,Ozone Park
31224,-73.854,40.681,Queens,Ozone Park
31225,-73.854,40.682,Queens,Ozone Park
31226,-73.854,40.683,Queens,Ozone Park
31227,-73.854,40.684,Queens,Ozone Park
31228,-73.854,40.685,Queens,Ozone Park
31229,-73.854,40.686,Queens,Ozone Park
31230,-73.854,40.687,Queens,Woodhaven
31231,-73.854,40.688,Queens,Woodhaven
31232,-73.854,40.689,Queens,Woodhaven
31233,-73.854,40.69,Queens,Woodhaven
31234,-73.854,40.691,Queens,Woodhaven
31235,-73.854,40.692,Queens,Woodhaven
31236,-73.854,40.693,Queens,Woodhaven
31237,-73.854,40.694,Queens,Woodhaven
31238,-73.854,40.695,Queens,Woodhaven
31239,-73.854,40.696,Queens,Woodhaven
31240,-73.854,40.697,Queens,Woodhaven
31241,-73.854,40.699,Queens,Forest Park
31242,-73.854,40.7,Queens,Woodhaven
31243,-73.854,40.701,Queens,Forest Park
31244,-73.854,40.702,Queens,Forest Park
31245,-73.854,40.703,Queens,Forest Hills
31246,-73.854,40.704,Queens,Forest Hills
31247,-73.854,40.706,Queens,Forest Park
31248,-73.854,40.707,Queens,Forest Park
31249,-73.854,40.708,Queens,Forest Hills
31250,-73.854,40.709,Queens,Forest Hills
31251,-73.854,40.71,Queens,Forest Hills
31252,-73.854,40.711,Queens,Forest Hills
31253,-73.854,40.712,Queens,Forest Hills
31254,-73.854,40.713,Queens,Forest Hills
31255,-73.854,40.714,Queens,Forest Hills
31256,-73.854,40.715,Queens,Forest Hills
31257,-73.854,40.716,Queens,Forest Hills
31258,-73.854,40.717,Queens,Forest Hills
31259,-73.854,40.718,Queens,Forest Hills
31260,-73.854,40.719,Queens,Forest Hills
31261,-73.854,40.72,Queens,Forest Hills
31262,-73.854,40.721,Queens,Forest Hills
31263,-73.854,40.722,Queens,Forest Hills
31264,-73.854,40.723,Queens,Forest Hills
31265,-73.854,40.724,Queens,Forest Hills
31266,-73.854,40.725,Queens,Forest Hills
31267,-73.854,40.726,Queens,Forest Hills
31268,-73.854,40.727,Queens,Rego Park
31269,-73.854,40.728,Queens,Rego Park
31270,-73.854,40.729,Queens,Rego Park
31271,-73.854,40.73,Queens,Rego Park
31272,-73.854,40.731,Queens,Rego Park
31273,-73.854,40.732,Queens,Rego Park
31274,-73.854,40.733,Queens,Forest Hills
31275,-73.854,40.734,Queens,Forest Hills
31276,-73.854,40.735,Queens,Forest Hills
31277,-73.854,40.736,Queens,Forest Hills
31278,-73.854,40.737,Queens,Corona
31279,-73.854,40.738,Queens,Corona
31280,-73.854,40.739,Queens,Corona
31281,-73.854,40.74,Queens,Corona
31282,-73.854,40.741,Queens,Corona
31283,-73.854,40.742,Queens,Corona
31284,-73.854,40.743,Queens,Corona
31285,-73.854,40.744,Queens,Corona
31286,-73.854,40.745,Queens,Corona
31287,-73.854,40.746,Queens,Corona
31288,-73.854,40.747,Queens,Corona
31289,-73.854,40.748,Queens,Corona
31290,-73.854,40.749,Queens,Flushing Meadows Corona Park
31291,-73.854,40.75,Queens,Corona
31292,-73.854,40.751,Queens,Corona
31293,-73.854,40.752,Queens,Corona
31294,-73.854,40.753,Queens,Jackson Heights
31295,-73.854,40.754,Queens,Jackson Heights
31296,-73.854,40.755,Queens,Jackson Heights
31297,-73.854,40.756,Queens,Jackson Heights
31298,-73.854,40.757,Queens,Jackson Heights
31299,-73.854,40.758,Queens,Flushing Meadows Corona Park
31300,-73.854,40.759,Queens,Flushing
31301,-73.854,40.785,Queens,College Point
31302,-73.854,40.786,Queens,College Point
31303,-73.854,40.79,Queens,College Point
31304,-73.854,40.805,Bronx,Clason Point
31305,-73.854,40.806,Bronx,Clason Point
31306,-73.854,40.807,Bronx,Clason Point
31307,-73.854,40.808,Bronx,Clason Point
31308,-73.854,40.809,Bronx,Clason Point
31309,-73.854,40.81,Bronx,Clason Point
31310,-73.854,40.812,Bronx,Clason Point
31311,-73.854,40.813,Bronx,Clason Point
31312,-73.854,40.816,Bronx,Castle Hill
31313,-73.854,40.817,Bronx,Castle Hill
31314,-73.854,40.818,Bronx,Castle Hill
31315,-73.854,40.819,Bronx,Castle Hill
31316,-73.854,40.82,Bronx,Castle Hill
31317,-73.854,40.821,Bronx,Castle Hill
31318,-73.854,40.822,Bronx,Castle Hill
31319,-73.854,40.823,Bronx,Unionport
31320,-73.854,40.824,Bronx,Unionport
31321,-73.854,40.825,Bronx,Unionport
31322,-73.854,40.826,Bronx,Unionport
31323,-73.854,40.827,Bronx,Unionport
31324,-73.854,40.828,Bronx,Unionport
31325,-73.854,40.829,Bronx,Unionport
31326,-73.854,40.83,Bronx,Unionport
31327,-73.854,40.831,Bronx,Unionport
31328,-73.854,40.832,Bronx,Unionport
31329,-73.854,40.833,Bronx,Unionport
31330,-73.854,40.834,Bronx,Parkchester
31331,-73.854,40.835,Bronx,Parkchester
31332,-73.854,40.836,Bronx,Parkchester
31333,-73.854,40.837,Bronx,Parkchester
31334,-73.854,40.838,Bronx,Parkchester
31335,-73.854,40.839,Bronx,Parkchester
31336,-73.854,40.84,Bronx,Parkchester
31337,-73.854,40.841,Bronx,Parkchester
31338,-73.854,40.842,Bronx,Parkchester
31339,-73.854,40.843,Bronx,Westchester Square
31340,-73.854,40.844,Bronx,Morris Park
31341,-73.854,40.845,Bronx,Morris Park
31342,-73.854,40.847,Bronx,Morris Park
31343,-73.854,40.848,Bronx,Morris Park
31344,-73.854,40.849,Bronx,Morris Park
31345,-73.854,40.85,Bronx,Morris Park
31346,-73.854,40.851,Bronx,Morris Park
31347,-73.854,40.852,Bronx,Morris Park
31348,-73.854,40.853,Bronx,Morris Park
31349,-73.854,40.854,Bronx,Morris Park
31350,-73.854,40.855,Bronx,Morris Park
31351,-73.854,40.856,Bronx,Morris Park
31352,-73.854,40.857,Bronx,Morris Park
31353,-73.854,40.858,Bronx,Pelham Gardens
31354,-73.854,40.86,Bronx,Pelham Gardens
31355,-73.854,40.862,Bronx,Allerton
31356,-73.854,40.863,Bronx,Allerton
31357,-73.854,40.864,Bronx,Allerton
31358,-73.854,40.865,Bronx,Allerton
31359,-73.854,40.866,Bronx,Allerton
31360,-73.854,40.867,Bronx,Allerton
31361,-73.854,40.868,Bronx,Allerton
31362,-73.854,40.869,Bronx,Allerton
31363,-73.854,40.87,Bronx,Allerton
31364,-73.854,40.871,Bronx,Allerton
31365,-73.854,40.872,Bronx,Allerton
31366,-73.854,40.874,Bronx,Williamsbridge
31367,-73.854,40.875,Bronx,Williamsbridge
31368,-73.854,40.876,Bronx,Williamsbridge
31369,-73.854,40.878,Bronx,Williamsbridge
31370,-73.854,40.879,Bronx,Williamsbridge
31371,-73.854,40.88,Bronx,Williamsbridge
31372,-73.854,40.881,Bronx,Williamsbridge
31373,-73.854,40.882,Bronx,Williamsbridge
31374,-73.854,40.883,Bronx,Williamsbridge
31375,-73.854,40.886,Bronx,Wakefield
31376,-73.854,40.887,Bronx,Wakefield
31377,-73.854,40.888,Bronx,Wakefield
31378,-73.854,40.889,Bronx,Wakefield
31379,-73.854,40.892,Bronx,Wakefield
31380,-73.854,40.893,Bronx,Wakefield
31381,-73.854,40.895,Bronx,Wakefield
31382,-73.854,40.896,Bronx,Wakefield
31383,-73.854,40.897,Bronx,Wakefield
31384,-73.854,40.898,Bronx,Wakefield
31385,-73.854,40.899,Bronx,Wakefield
31386,-73.854,40.9,Bronx,Wakefield
31387,-73.854,40.904,Bronx,Wakefield
31388,-73.854,40.905,Bronx,Wakefield
31389,-73.853,40.573,Queens,Belle Harbor
31390,-73.853,40.575,Queens,Belle Harbor
31391,-73.853,40.576,Queens,Belle Harbor
31392,-73.853,40.662,Queens,Howard Beach
31393,-73.853,40.663,Queens,Howard Beach
31394,-73.853,40.664,Queens,Howard Beach
31395,-73.853,40.665,Queens,Howard Beach
31396,-73.853,40.666,Queens,Howard Beach
31397,-73.853,40.667,Queens,Howard Beach
31398,-73.853,40.668,Queens,Howard Beach
31399,-73.853,40.669,Queens,Howard Beach
31400,-73.853,40.671,Queens,Howard Beach
31401,-73.853,40.673,Queens,Ozone Park
31402,-73.853,40.676,Queens,Ozone Park
31403,-73.853,40.677,Queens,Ozone Park
31404,-73.853,40.678,Queens,Ozone Park
31405,-73.853,40.679,Queens,Ozone Park
31406,-73.853,40.68,Queens,Ozone Park
31407,-73.853,40.681,Queens,Ozone Park
31408,-73.853,40.682,Queens,Ozone Park
31409,-73.853,40.683,Queens,Ozone Park
31410,-73.853,40.684,Queens,Ozone Park
31411,-73.853,40.685,Queens,Ozone Park
31412,-73.853,40.686,Queens,Ozone Park
31413,-73.853,40.687,Queens,Woodhaven
31414,-73.853,40.688,Queens,Woodhaven
31415,-73.853,40.689,Queens,Woodhaven
31416,-73.853,40.69,Queens,Woodhaven
31417,-73.853,40.691,Queens,Woodhaven
31418,-73.853,40.692,Queens,Woodhaven
31419,-73.853,40.693,Queens,Woodhaven
31420,-73.853,40.694,Queens,Woodhaven
31421,-73.853,40.695,Queens,Woodhaven
31422,-73.853,40.696,Queens,Woodhaven
31423,-73.853,40.697,Queens,Woodhaven
31424,-73.853,40.698,Queens,Forest Park
31425,-73.853,40.699,Queens,Woodhaven
31426,-73.853,40.7,Queens,Woodhaven
31427,-73.853,40.702,Queens,Forest Park
31428,-73.853,40.703,Queens,Forest Hills
31429,-73.853,40.705,Queens,Forest Park
31430,-73.853,40.707,Queens,Forest Park
31431,-73.853,40.708,Queens,Forest Hills
31432,-73.853,40.709,Queens,Forest Hills
31433,-73.853,40.71,Queens,Forest Hills
31434,-73.853,40.711,Queens,Forest Hills
31435,-73.853,40.712,Queens,Forest Hills
31436,-73.853,40.713,Queens,Forest Hills
31437,-73.853,40.714,Queens,Forest Hills
31438,-73.853,40.715,Queens,Forest Hills
31439,-73.853,40.716,Queens,Forest Hills
31440,-73.853,40.717,Queens,Forest Hills
31441,-73.853,40.718,Queens,Forest Hills
31442,-73.853,40.719,Queens,Forest Hills
31443,-73.853,40.72,Queens,Forest Hills
31444,-73.853,40.721,Queens,Forest Hills
31445,-73.853,40.722,Queens,Forest Hills
31446,-73.853,40.723,Queens,Forest Hills
31447,-73.853,40.724,Queens,Forest Hills
31448,-73.853,40.725,Queens,Forest Hills
31449,-73.853,40.726,Queens,Forest Hills
31450,-73.853,40.727,Queens,Rego Park
31451,-73.853,40.728,Queens,Rego Park
31452,-73.853,40.729,Queens,Rego Park
31453,-73.853,40.73,Queens,Rego Park
31454,-73.853,40.731,Queens,Forest Hills
31455,-73.853,40.732,Queens,Forest Hills
31456,-73.853,40.733,Queens,Forest Hills
31457,-73.853,40.734,Queens,Forest Hills
31458,-73.853,40.735,Queens,Forest Hills
31459,-73.853,40.736,Queens,Forest Hills
31460,-73.853,40.737,Queens,Forest Hills
31461,-73.853,40.738,Queens,Corona
31462,-73.853,40.739,Queens,Corona
31463,-73.853,40.74,Queens,Corona
31464,-73.853,40.741,Queens,Corona
31465,-73.853,40.742,Queens,Corona
31466,-73.853,40.743,Queens,Corona
31467,-73.853,40.744,Queens,Corona
31468,-73.853,40.745,Queens,Corona
31469,-73.853,40.746,Queens,Corona
31470,-73.853,40.747,Queens,Flushing Meadows Corona Park
31471,-73.853,40.748,Queens,Flushing Meadows Corona Park
31472,-73.853,40.749,Queens,Flushing Meadows Corona Park
31473,-73.853,40.75,Queens,Corona
31474,-73.853,40.751,Queens,Corona
31475,-73.853,40.752,Queens,Corona
31476,-73.853,40.753,Queens,Jackson Heights
31477,-73.853,40.754,Queens,Jackson Heights
31478,-73.853,40.755,Queens,Flushing Meadows Corona Park
31479,-73.853,40.758,Queens,Flushing Meadows Corona Park
31480,-73.853,40.759,Queens,Flushing
31481,-73.853,40.76,Queens,Flushing
31482,-73.853,40.784,Queens,College Point
31483,-73.853,40.785,Queens,College Point
31484,-73.853,40.786,Queens,College Point
31485,-73.853,40.788,Queens,College Point
31486,-73.853,40.789,Queens,College Point
31487,-73.853,40.79,Queens,College Point
31488,-73.853,40.805,Bronx,Clason Point
31489,-73.853,40.806,Bronx,Clason Point
31490,-73.853,40.807,Bronx,Clason Point
31491,-73.853,40.808,Bronx,Clason Point
31492,-73.853,40.809,Bronx,Clason Point
31493,-73.853,40.81,Bronx,Clason Point
31494,-73.853,40.811,Bronx,Clason Point
31495,-73.853,40.816,Bronx,Castle Hill
31496,-73.853,40.817,Bronx,Castle Hill
31497,-73.853,40.818,Bronx,Castle Hill
31498,-73.853,40.82,Bronx,Castle Hill
31499,-73.853,40.821,Bronx,Castle Hill
31500,-73.853,40.823,Bronx,Unionport
31501,-73.853,40.824,Bronx,Unionport
31502,-73.853,40.825,Bronx,Unionport
31503,-73.853,40.826,Bronx,Unionport
31504,-73.853,40.827,Bronx,Unionport
31505,-73.853,40.828,Bronx,Unionport
31506,-73.853,40.829,Bronx,Unionport
31507,-73.853,40.83,Bronx,Unionport
31508,-73.853,40.831,Bronx,Unionport
31509,-73.853,40.832,Bronx,Unionport
31510,-73.853,40.833,Bronx,Unionport
31511,-73.853,40.834,Bronx,Unionport
31512,-73.853,40.835,Bronx,Parkchester
31513,-73.853,40.836,Bronx,Parkchester
31514,-73.853,40.838,Bronx,Parkchester
31515,-73.853,40.839,Bronx,Parkchester
31516,-73.853,40.84,Bronx,Parkchester
31517,-73.853,40.841,Bronx,Westchester Square
31518,-73.853,40.842,Bronx,Westchester Square
31519,-73.853,40.843,Bronx,Westchester Square
31520,-73.853,40.844,Bronx,Morris Park
31521,-73.853,40.845,Bronx,Morris Park
31522,-73.853,40.846,Bronx,Morris Park
31523,-73.853,40.847,Bronx,Morris Park
31524,-73.853,40.848,Bronx,Morris Park
31525,-73.853,40.849,Bronx,Morris Park
31526,-73.853,40.85,Bronx,Morris Park
31527,-73.853,40.851,Bronx,Morris Park
31528,-73.853,40.852,Bronx,Morris Park
31529,-73.853,40.853,Bronx,Morris Park
31530,-73.853,40.855,Bronx,Morris Park
31531,-73.853,40.857,Bronx,Morris Park
31532,-73.853,40.858,Bronx,Pelham Gardens
31533,-73.853,40.86,Bronx,Pelham Gardens
31534,-73.853,40.861,Bronx,Pelham Gardens
31535,-73.853,40.863,Bronx,Allerton
31536,-73.853,40.864,Bronx,Allerton
31537,-73.853,40.865,Bronx,Allerton
31538,-73.853,40.868,Bronx,Allerton
31539,-73.853,40.871,Bronx,Allerton
31540,-73.853,40.872,Bronx,Allerton
31541,-73.853,40.873,Bronx,Allerton
31542,-73.853,40.874,Bronx,Williamsbridge
31543,-73.853,40.876,Bronx,Williamsbridge
31544,-73.853,40.877,Bronx,Williamsbridge
31545,-73.853,40.878,Bronx,Williamsbridge
31546,-73.853,40.879,Bronx,Williamsbridge
31547,-73.853,40.881,Bronx,Williamsbridge
31548,-73.853,40.883,Bronx,Wakefield
31549,-73.853,40.886,Bronx,Wakefield
31550,-73.853,40.887,Bronx,Wakefield
31551,-73.853,40.888,Bronx,Wakefield
31552,-73.853,40.889,Bronx,Wakefield
31553,-73.853,40.89,Bronx,Wakefield
31554,-73.853,40.891,Bronx,Wakefield
31555,-73.853,40.892,Bronx,Wakefield
31556,-73.853,40.893,Bronx,Wakefield
31557,-73.853,40.894,Bronx,Wakefield
31558,-73.853,40.895,Bronx,Wakefield
31559,-73.853,40.896,Bronx,Wakefield
31560,-73.853,40.897,Bronx,Wakefield
31561,-73.853,40.898,Bronx,Wakefield
31562,-73.853,40.899,Bronx,Wakefield
31563,-73.853,40.9,Bronx,Wakefield
31564,-73.853,40.901,Bronx,Wakefield
31565,-73.853,40.902,Bronx,Wakefield
31566,-73.853,40.903,Bronx,Wakefield
31567,-73.853,40.904,Bronx,Wakefield
31568,-73.853,40.905,Bronx,Wakefield
31569,-73.852,40.573,Queens,Belle Harbor
31570,-73.852,40.574,Queens,Belle Harbor
31571,-73.852,40.577,Queens,Belle Harbor
31572,-73.852,40.581,Queens,Belle Harbor
31573,-73.852,40.656,Queens,Howard Beach
31574,-73.852,40.663,Queens,Howard Beach
31575,-73.852,40.664,Queens,Howard Beach
31576,-73.852,40.665,Queens,Howard Beach
31577,-73.852,40.666,Queens,Howard Beach
31578,-73.852,40.667,Queens,Howard Beach
31579,-73.852,40.669,Queens,Howard Beach
31580,-73.852,40.671,Queens,Howard Beach
31581,-73.852,40.672,Queens,Ozone Park
31582,-73.852,40.673,Queens,Ozone Park
31583,-73.852,40.674,Queens,Ozone Park
31584,-73.852,40.678,Queens,Ozone Park
31585,-73.852,40.68,Queens,Ozone Park
31586,-73.852,40.681,Queens,Ozone Park
31587,-73.852,40.682,Queens,Ozone Park
31588,-73.852,40.683,Queens,Ozone Park
31589,-73.852,40.684,Queens,Ozone Park
31590,-73.852,40.685,Queens,Ozone Park
